Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Introduction to Counseling,14323,CPS,310,6,Undergraduate ,3,,5:00 pm - 7:35 pm,R,Sonata 129,Spring2020,Lecture,John M  Randall,30
Intro to Family,10053,CPS,391,7,Undergraduate ,3,,3:30 pm - 6:15 pm,M,Lanigan Hall 106,Spring2020,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13285,CPS,391,1,Undergraduate ,3,,3:30 pm - 6:15 pm,W,Lanigan Hall 104,Spring2020,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13424,CPS,391,2,Undergraduate ,3,,1:00 pm - 3:45 pm,R,Sonata 106,Spring2020,Lecture,Sarah F  Spiegelhoff,30
Intr to Expressive Art Therapy,11144,CPS,393,3,Undergraduate ,3,,5:00 pm - 7:45 pm,W,Wilber 311,Spring2020,Lecture,Kyle Richard  Dzintars,30
Expressive Art Therapy:Process,10990,CPS,394,4,Undergraduate ,3,,4:00 pm - 6:30 pm,T,Park Hall 313,Spring2020,Lecture,Kristin Renee  MacDonald,30
T:Exploring Leadership Issues,10054,CPS,395,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 258,Spring2020,Lecture,Michael   Paestella,30
T:Instructional Strategies,14456,CPS,395,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Michael   LeBlanc,30
"Race, Gender & Class Issues",10055,CPS,502,7,Graduate ,3,,12:45 pm - 3:40 pm,T,Wilber 311,Spring2020,Seminar,Tiphanie   Gonzalez,30
Psych Found,Development,10056,,1,Graduate ,3,,11:45 am - 2:30 pm,M,Wilber 311,Spring2020,Lecture,Jason   Duffy,30
Psy Fnd: Psychopathology,11141,CPS,505,2,Graduate ,3,,9:00 am - 11:55 am,W,Wilber 311,Spring2020,Lecture,Jodi Ann  Mullen,30
Psy Fnd: Psychopathology,14258,CPS,505,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Tamara   Sullivan,30
Psychologcl Fndtns,Learning,10057,,4,Graduate ,3,,4:30 pm - 7:00 pm,M,Wilber 115,Spring2020,Lecture,Carlo   Cuccaro,30
Found. Mental Health Coun,10989,CPS,508,5,Graduate ,3,,6:00 pm - 8:45 pm,R,Wilber B7,Spring2020,Lecture,Daniel   McManus,30
Prof.Orient/Ethics MH Counsel,12723,CPS,509,6,Graduate ,3,,4:30 pm - 6:30 pm,W,Park Hall 304,Spring2020,Lecture,Tiphanie   Gonzalez,30
Practicum in Counseling,10058,CPS,511,7,Graduate ,3,,9:00 am - 12:00 pm,T,Park Hall 314,Spring2020,Practicum,Barbara   Streets,30
Practicum in Counseling,10059,CPS,511,1,Graduate ,3,,3:00 pm - 5:30 pm,M,Wilber B7,Spring2020,Practicum,Jason   Duffy,30
Practicum in Counseling,10778,CPS,511,2,Graduate ,3,,1:00 pm - 4:00 pm,T,Park Hall 314,Spring2020,Practicum,Jason   Duffy,30
Practicum in Counseling,12976,CPS,511,3,Graduate ,3,,12:00 pm - 3:00 pm,M,Sonata 105,Spring2020,Lecture,Barbara   Streets,30
Prac. Mental Health Counseling,10061,CPS,512,4,Graduate ,3,,1:00 pm - 3:45 pm,W,Park Hall 314,Spring2020,Practicum,Jodi Ann  Mullen,30
Prac. Mental Health Counseling,10988,CPS,512,5,Graduate ,3,,11:45 am - 2:30 pm,M,Park Hall 313,Spring2020,Practicum,Tamara   Sullivan,30
Prac. Mental Health Counseling,11121,CPS,512,6,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 118,Spring2020,Lecture,Sarah F  Spiegelhoff,30
Prac. Mental Health Counseling,13422,CPS,512,7,Graduate ,3,,1:00 pm - 3:45 pm,W,Park Hall 204,Spring2020,Lecture,Jason   Duffy,30
Prac. Mental Health Counseling,14256,CPS,512,1,Graduate ,3,,11:45 am - 2:30 pm,M,Park Hall 313,Spring2020,Lecture,Tamara   Sullivan,30
Prac. MH Counsel/Subust. Abuse,10062,CPS,513,2,Graduate ,3,,1:00 pm - 3:45 pm,W,Park Hall 314,Spring2020,Practicum,Jodi Ann  Mullen,30
Prac. MH Counsel/Subust. Abuse,11143,CPS,513,3,Graduate ,3,,11:45 am - 2:30 pm,M,Park Hall 313,Spring2020,Practicum,Tamara   Sullivan,30
Prac. MH Counsel/Subust. Abuse,11122,CPS,513,4,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 118,Spring2020,Practicum,Sarah F  Spiegelhoff,30
Prac. MH Counsel/Subust. Abuse,14257,CPS,513,5,Graduate ,3,,11:45 am - 2:30 pm,M,Park Hall 313,Spring2020,Seminar,Tamara   Sullivan,30
Internship Mental Health Couns,11291,CPS,515,6,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 103,Spring2020,Internship,Ann   Canastra,30
Internship Mental Health Couns,11719,CPS,515,7,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 103,Spring2020,Internship,Ann   Canastra,30
Intern:Alcohol/Substance Couns,10791,CPS,516,1,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 103,Spring2020,Internship,Ann   Canastra,30
Statistics by Computer,10712,CPS,535,2,Graduate ,3,,4:00 pm - 5:20 pm,TR,Marano Campus Center 206,Spring2020,Lecture,Michael   LeBlanc,30
Advanced Clinical Assessment,10779,CPS,569,3,Graduate ,3,,4:35 pm - 7:20 pm,M,Wilber 311,Spring2020,Lecture,Michael   LeBlanc,30
Analysis Indiv Learning I,12721,CPS,588,4,Graduate ,3,,9:30 am - 12:15 pm,W,Mahar Hall 112,Spring2020,Lecture,Michelle S  Storie,30
"Soc.,Pers.& EcologicalAssessmt",10064,CPS,589,5,Graduate ,3,,12:30 pm - 3:15 pm,T,Park Hall 313,Spring2020,Lecture,Michelle S  Storie,30
Intro. Expressive Art Therapy,11145,CPS,590,6,Graduate ,3,,5:00 pm - 7:45 pm,W,Wilber 311,Spring2020,Lecture,Kyle Richard  Dzintars,30
Intro to Family Systems,11142,CPS,591,7,Graduate ,3,,9:35 am - 12:20 pm,T,Wilber 115,Spring2020,Lecture,Tiphanie   Gonzalez,30
T:Trauma Focused School Mental,14460,CPS,595,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Lecture,Tamara   Sullivan,30
Research Methods in HS/CC,10065,CPS,596,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Laura M  Spenceley,30
Prof. Problems in School Psych,14254,CPS,609,3,Graduate ,3,,4:30 pm - 7:15 pm,W,Wilber B7,Spring2020,Lecture,John M.  Garruto,30
Advanced Practicum in Sch Psy,12720,CPS,614,4,Graduate ,3,,9:30 am - 12:15 pm,T,Wilber 311,Spring2020,Activity,James L  McDougal,30
Advanced Practicum in Sch Psy,12981,CPS,614,5,Graduate ,3,,9:30 am - 12:15 pm,T,Wilber 311,Spring2020,Seminar,James L  McDougal,30
Adv. Practicum & Consultation,10711,CPS,621,6,Graduate ,3,,5:30 pm - 8:15 pm,T,Wilber 311,Spring2020,Lecture,Sean   Finnerty,30
Intro to Criminal Justice,13839,CRJ,101,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 101,Spring2020,Lecture,Seung   Paek,30
Introduction to Policing,13824,CRJ,210,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 108,Spring2020,Lecture,Diane Marie  Brand,30
Intro to Courts & Judic Procs,13844,CRJ,220,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Mark J  Shannon,30
Introduction to Corrections,13828,CRJ,230,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Mark J  Shannon,30
T:TCJ: Conflict Resolution,14203,CRJ,300,4,Undergraduate ,3,,5:30 pm - 8:15 pm,T,Sonata 104,Spring2020,Lecture,Daniel G  Cantone,30
T:TCJ: Correctional Rehabilita,14206,CRJ,300,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Roger   Guy,30
T:TCH Correctional Rehabilitat,14374,CRJ,300,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Roger   Guy,30
Study Homicide/Lethal Violence,14209,CRJ,312,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Seminar,Jaclyn   Schildkraut,30
Crime Theories & Victimization,13831,CRJ,333,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 111,Spring2020,Lecture,Margaret A  Schmuhl,30
Crime Theories & Victimization,14205,CRJ,333,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Celinet   Duran,30
Crime Theories & Victimization,14379,CRJ,333,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Celinet   Duran,30
Latinos in the CJ System,14207,CRJ,335,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Omara   Rivera-Vazquez,30
Community Policing,14202,CRJ,343,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 208,Spring2020,Lecture,Diane Marie  Brand,30
Crime and Society,13838,CRJ,347,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Omara   Rivera-Vazquez,30
Report Writing in CRJ,13851,CRJ,351,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Donna   Stuccio,30
Wrongful Convictions,13847,CRJ,355,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jeremy J  Shifton,30
Intro to Criminal Law,13825,CRJ,365,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,William   Jones,30
Criminal Procedure,13829,CRJ,370,3,Undergraduate ,3,,5:30 pm - 8:15 pm,W,Sonata 107,Spring2020,Lecture,Tamara E  Thomson,30
Terrorism and Homeland Securit,13823,CRJ,383,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 208,Spring2020,Lecture,Diane Marie  Brand,30
Research Methods CRJ,13843,CRJ,387,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 111,Spring2020,Lecture,Margaret A  Schmuhl,30
Research Methods CRJ,14325,CRJ,387,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 102,Spring2020,Lecture,Jeremy J  Shifton,30
Research Methods CRJ,14208,CRJ,387,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jaclyn   Schildkraut,30
Seminar in Criminal Justice,13832,CRJ,401,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 107,Spring2020,Seminar,Jeremy J  Shifton,30
Seminar in Criminal Justice,13848,CRJ,401,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Seung   Paek,30
Seminar in Criminal Justice,13846,CRJ,401,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Karel   Kurst-Swanger,30
Comparative Justice Systems,14378,CRJ,425,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,William   Jones,30
Practicum in Teaching CrimJust,13930,CRJ,490,5,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Practicum,Diane Marie  Brand,30
Practicum in Teaching CrimJust,13929,CRJ,490,6,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Practicum,Seung   Paek,30
Practicum in Teaching CrimJust,13928,CRJ,490,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Practicum,Jaclyn   Schildkraut,30
Practicum in Teaching CrimJust,13927,CRJ,490,1,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Practicum,Margaret A  Schmuhl,30
Screenwriting: Introductory,14415,CRW,201,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 208,Spring2020,Lecture,Michael   Raicht,30
Screenwriting: Introductory,10586,CRW,201,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 306,Spring2020,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,11075,CRW,201,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 142,Spring2020,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,13302,CRW,201,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 223,Spring2020,Lecture,Michael   Raicht,30
Poetry Writing: Introductory,10339,CRW,205,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 256,Spring2020,Seminar,Soma Mei Sheng   Frazier,30
Poetry Writing: Introductory,13398,CRW,205,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 210,Spring2020,Seminar,Christopher S  Citro,30
Poetry Writing: Introductory,11956,CRW,205,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 210,Spring2020,Seminar,Stephanie Sue  Pritchard,30
Poetry Writing: Introductory,11077,CRW,205,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 256,Spring2020,Seminar,Soma Mei Sheng   Frazier,30
Fiction Writing: Introductory,11662,CRW,206,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 232,Spring2020,Seminar,Laura A  Halferty,30
Fiction Writing: Introductory,10364,CRW,206,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 225,Spring2020,Seminar,Christine R  Motto,30
Fiction Writing: Introductory,10343,CRW,206,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 225,Spring2020,Seminar,Christine R  Motto,30
Playwriting: Introductory,10337,CRW,207,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 306,Spring2020,Seminar,Brad   Korbesmeyer,30
Playwriting: Introductory,10660,CRW,207,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 306,Spring2020,Seminar,Brad   Korbesmeyer,30
Creative Nonfiction Writing: I,10739,CRW,208,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 210,Spring2020,Seminar,Donna M  Steiner,30
Creative Nonfiction Writing: I,10361,CRW,208,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 232,Spring2020,Seminar,Laura A  Halferty,30
